Value,year,county_name,state_alpha,short_desc,asd_desc
101,2015,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
135.3,2015,UVALDE,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
111.5,2015,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
138.7,2015,BURLESON,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
141.4,2015,MEDINA,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
104.1,2015,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",UPPER COAST
129.2,2015,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
96.5,2015,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
100.5,2015,CAMERON,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
73.4,2015,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
53.2,2015,CASTRO,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
96.9,2015,DEAF SMITH,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
38.8,2015,HALE,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
37.3,2015,PARMER,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
73.9,2015,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
38.8,2015,COLLIN,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
64.4,2015,COOKE,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
54.9,2015,ELLIS,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
51.5,2015,GRAYSON,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
64.5,2015,HILL,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
48.7,2015,JOHNSON,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
34.3,2015,LIMESTONE,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
58.2,2015,NAVARRO,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
69.5,2015,WILLIAMSON,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
91.2,2015,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
94.2,2015,UVALDE,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
91.9,2015,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
77,2015,BURLESON,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
111.9,2015,CALDWELL,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
56,2015,DE WITT,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
107.7,2015,MEDINA,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
50.5,2015,TRAVIS,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
88.3,2015,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",UPPER COAST
82.9,2015,MATAGORDA,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",UPPER COAST
73.5,2015,VICTORIA,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",UPPER COAST
49.5,2015,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
81.1,2015,JIM WELLS,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
77.6,2015,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
68.5,2015,CAMERON,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
