Value,year,county_name,state_alpha,short_desc,asd_desc
191.7,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
181.4,2012,CARSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
196,2012,CASTRO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
178,2012,DALLAM,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
151.1,2012,DEAF SMITH,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
144.6,2012,FLOYD,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
197.3,2012,GRAY,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
172.6,2012,HALE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
177.4,2012,HANSFORD,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
190.6,2012,HARTLEY,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
170.5,2012,HUTCHINSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
169.6,2012,MOORE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
182.2,2012,PARMER,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
96.6,2012,POTTER,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
127.6,2012,RANDALL,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
199.1,2012,SHERMAN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
145.2,2012,SWISHER,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
110.9,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTHERN HIGH PLAINS
161.2,2012,LAMB,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTHERN HIGH PLAINS
56.4,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTHERN LOW PLAINS
30.3,2012,RUNNELS,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTHERN LOW PLAINS
31.5,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
81.2,2012,BELL,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
87.3,2012,COLLIN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
98.3,2012,COOKE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
69.4,2012,CORYELL,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
36.4,2012,DENTON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
97.9,2012,ELLIS,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
94.9,2012,FALLS,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
90.7,2012,FANNIN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
89.4,2012,GRAYSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
101.9,2012,HILL,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
80,2012,HUNT,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
97.8,2012,JOHNSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
115,2012,LAMAR,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
112.4,2012,LIMESTONE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
90.1,2012,MCLENNAN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
82.3,2012,MILAM,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
137.6,2012,NAVARRO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
84.4,2012,WILLIAMSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
99.1,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EAST TEXAS SOUTH
81.1,2012,WALLER,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EAST TEXAS SOUTH
104.3,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TRANS-PECOS
74.8,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
92.1,2012,GILLESPIE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
109.4,2012,TOM GREEN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
140.1,2012,UVALDE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
86.1,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
108,2012,AUSTIN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
52.9,2012,BEE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
83.3,2012,BEXAR,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
102.9,2012,BURLESON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
96.9,2012,CALDWELL,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
81.2,2012,COLORADO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
80.8,2012,DE WITT,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
73.2,2012,FAYETTE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
55,2012,GOLIAD,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
110.3,2012,GONZALES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
78.2,2012,GUADALUPE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
49.1,2012,KARNES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
74.8,2012,LAVACA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
119.7,2012,MEDINA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
72.8,2012,TRAVIS,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
104.6,2012,WILSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
56,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COASTAL BEND
64.3,2012,SAN PATRICIO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COASTAL BEND
90.4,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
118.8,2012,BRAZORIA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
73.7,2012,CALHOUN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
102.1,2012,FORT BEND,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
90.4,2012,JACKSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
104.6,2012,MATAGORDA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
88.5,2012,VICTORIA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
101.5,2012,WHARTON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
33.1,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
74.8,2012,ATASCOSA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
141.9,2012,FRIO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
33.1,2012,JIM WELLS,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
147,2012,ZAVALA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
101.4,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
91.1,2012,HIDALGO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
161.6,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTHERN HIGH PLAINS
142.3,2012,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
126.9,2012,LAMAR,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
