Value,year,county_name,state_alpha,short_desc,asd_desc
133.2,2013,LAMAR,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
82,2013,LIMESTONE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
89.2,2013,MCLENNAN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
91.8,2013,MILAM,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
92.3,2013,NAVARRO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
80.8,2013,WILLIAMSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
100.4,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EAST TEXAS SOUTH
114.2,2013,ROBERTSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EAST TEXAS SOUTH
99.4,2013,WALLER,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EAST TEXAS SOUTH
105.8,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
44.2,2013,GILLESPIE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
175,2013,TOM GREEN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
131.1,2013,UVALDE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
51.9,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
91.2,2013,AUSTIN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
87.2,2013,BEXAR,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
92.2,2013,BURLESON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
74.2,2013,CALDWELL,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
82.7,2013,COLORADO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
68,2013,DE WITT,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
53.6,2013,FAYETTE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
84,2013,GONZALES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
64.5,2013,GUADALUPE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
65.6,2013,LAVACA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
58.9,2013,LEE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
117.1,2013,MEDINA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
54.3,2013,TRAVIS,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
92.2,2013,WILSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
69.8,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COASTAL BEND
35.5,2013,NUECES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COASTAL BEND
41.3,2013,SAN PATRICIO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COASTAL BEND
99.3,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
88.3,2013,CALHOUN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
97.1,2013,FORT BEND,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
77.1,2013,JACKSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
89.9,2013,MATAGORDA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
80.8,2013,VICTORIA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
94.7,2013,WHARTON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
119.1,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
83.9,2013,ATASCOSA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
134.9,2013,FRIO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
55,2013,LIVE OAK,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
92.2,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
131.4,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
148.2,2013,LAMAR,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
120.1,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",EAST TEXAS SOUTH
154,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
149.8,2013,UVALDE,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
138,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
144.7,2013,BURLESON,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
116.1,2013,WILSON,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
112.5,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",UPPER COAST
124.7,2013,WHARTON,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",UPPER COAST
142,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
90.1,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
52.2,2013,DENTON,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
86.2,2013,ELLIS,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
92.1,2013,GRAYSON,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
102.3,2013,HUNT,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
85.1,2013,JOHNSON,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
129.9,2013,LAMAR,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
92.3,2013,NAVARRO,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
90.1,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",EAST TEXAS SOUTH
65.8,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
44.2,2013,GILLESPIE,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
55,2013,UVALDE,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
63.3,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
62.8,2013,BURLESON,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
74.2,2013,CALDWELL,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
68,2013,DE WITT,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
53.6,2013,FAYETTE,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
65.6,2013,LAVACA,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
58.9,2013,LEE,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
54.3,2013,TRAVIS,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
76.9,2013,WILSON,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
83.5,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",UPPER COAST
91.6,2013,WHARTON,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",UPPER COAST
45.3,2013,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
