Value,year,county_name,state_alpha,short_desc,asd_desc
101.6,2017,COCHRAN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTHERN HIGH PLAINS
163.2,2017,LAMB,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTHERN HIGH PLAINS
136.5,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTHERN LOW PLAINS
130.1,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTHERN LOW PLAINS
100.5,2017,COLEMAN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTHERN LOW PLAINS
105.4,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
103.5,2017,BELL,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
110.6,2017,COLLIN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
119.2,2017,ELLIS,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
107.1,2017,FALLS,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
133,2017,FANNIN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
93.2,2017,GRAYSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
107,2017,HILL,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
113.7,2017,HUNT,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
129.4,2017,LAMAR,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
94.8,2017,LIMESTONE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
102,2017,MCLENNAN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
97.1,2017,MILAM,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
105.3,2017,NAVARRO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
94.3,2017,WILLIAMSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
122.9,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
141,2017,TOM GREEN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
156,2017,UVALDE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
104,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
93.6,2017,BEE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
91.7,2017,BEXAR,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
124.7,2017,BURLESON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
98.7,2017,CALDWELL,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
108.3,2017,COLORADO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
88.9,2017,FAYETTE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
101.5,2017,GONZALES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
75.4,2017,GUADALUPE,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
99.8,2017,HAYS,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
84.5,2017,KARNES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
92.4,2017,LAVACA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
124.7,2017,MEDINA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
91,2017,TRAVIS,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
116.4,2017,WILSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
93,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COASTAL BEND
88.7,2017,KLEBERG,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COASTAL BEND
87.7,2017,NUECES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COASTAL BEND
92.2,2017,SAN PATRICIO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COASTAL BEND
109.6,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
115.6,2017,CALHOUN,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
118.1,2017,FORT BEND,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
107.9,2017,JACKSON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
106,2017,MATAGORDA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
112.7,2017,VICTORIA,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
120,2017,WHARTON,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",UPPER COAST
100,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
150,2017,FRIO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
100.6,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
96.9,2017,HIDALGO,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
99.3,2017,WILLACY,TX,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
209.6,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
211.3,2017,DALLAM,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
147.2,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTHERN HIGH PLAINS
172.6,2017,LAMB,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTHERN HIGH PLAINS
137.6,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
171,2017,LAMAR,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
143.2,2017,MILAM,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
159.4,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
171.5,2017,UVALDE,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
142.2,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
145.3,2017,BEXAR,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
148,2017,COLORADO,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
151.5,2017,MEDINA,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
135.8,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",UPPER COAST
121.9,2017,WHARTON,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",UPPER COAST
153.9,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
104.4,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
112.8,2017,HIDALGO,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
106.4,2017,WILLACY,TX,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
83,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
80,2017,DALLAM,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",NORTHERN HIGH PLAINS
81.3,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTHERN HIGH PLAINS
82.4,2017,LAMB,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTHERN HIGH PLAINS
104.4,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
110.6,2017,COLLIN,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
93.2,2017,GRAYSON,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
122.2,2017,LAMAR,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
94.3,2017,MILAM,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
105.3,2017,NAVARRO,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",BLACKLANDS
93.3,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
94.7,2017,UVALDE,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",EDWARDS PLATEAU
89.1,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
77.1,2017,BEXAR,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
98.7,2017,CALDWELL,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
104.2,2017,COLORADO,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
92.4,2017,LAVACA,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
103.1,2017,MEDINA,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH CENTRAL
109.2,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",UPPER COAST
119.8,2017,WHARTON,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",UPPER COAST
91.4,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",SOUTH TEXAS
89.1,2017,OTHER (COMBINED) COUNTIES,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
73,2017,HIDALGO,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
96.8,2017,WILLACY,TX,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",LOWER VALLEY
